lat,lng,distrito,precio_usd,area_m2,dormitorios,banos,antiguedad_anios
-12.0238327,-77.0371675,Rimac,372,90,2,1,4
-12.3380311,-76.8224792,Punta Hermosa,2000,155,3,3,3
-12.1253816,-77.0239003,Miraflores,725,75,2,1,5
-12.1251229,-77.0339545,Miraflores,800,70,2,1,3
-12.0898489,-77.04266129999999,San Isidro,1200,135,2,3,10
-12.0995295,-77.0331757,San Isidro,1000,80,2,1,30
-12.0848737,-77.09813,San Miguel,715,56,2,2,8
-12.0764658,-77.0735103,Pueblo Libre,833,120,3,2,10
-12.12654507322549,-77.03392684603273,Miraflores,950,108,2,3,10
-12.132251697958324,-76.97771630422972,Santiago de Surco,793,108,3,2,10
-12.1231682,-77.0319569,Miraflores,950,108,2,3,10
-12.1246197,-76.9925487,Santiago de Surco,800,80,2,2,10
-12.0964386,-76.9811117,Santiago de Surco,950,123,3,2,10
-12.0902833,-77.01966929999999,La Victoria,1016,76,3,2,2
-12.0983321,-77.0082652,San Borja,1072,138,3,2,11
-12.0957985,-76.9894694,San Borja,964,145,4,3,11
-12.0898249,-77.0660524,Magdalena del Mar,647,44,1,1,8
-12.1274362,-76.9853723,Santiago de Surco,1100,125,3,3,10
-12.0720891,-77.0516917,Pueblo Libre,613,84,3,3,10
-12.078269399999998,-77.0442784,Jesus Maria,509,68,2,1,7
-12.0944335,-77.0470413,San Isidro,1100,149,3,2,9
-12.1219632,-77.0215783,Miraflores,800,56,1,1,10
-12.0968086,-76.9732332,Santiago de Surco,1250,140,3,2,10
-12.1302499,-77.0212,Miraflores,720,41,1,1,10
-12.1394792,-77.0221394,Barranco,638,38,1,1,4
-12.0896253,-77.0294774,San Isidro,638,66,2,2,3
-12.1288304,-77.032184,Miraflores,1300,86,2,2,10
-12.1601317,-76.9868107,Santiago de Surco,486,70,2,2,10
-12.0877624,-77.0433161,San Isidro,725,67,1,1,9
-12.0998079,-77.0377714,San Isidro,1900,134,2,2,1
-12.1712054,-76.9705473,San Juan de Miraflores,1200,150,2,3,5
-12.1337057,-77.028807,Miraflores,4700,280,3,3,2
-12.1245227,-77.0383825,Miraflores,3409,250,3,4,6
-12.0818245,-77.0115601,La Victoria,464,35,1,1,2
-12.12747,-77.0357059,Miraflores,1999,220,3,3,4
-11.9285013,-77.0556665,Comas,232,55,3,1,3
-12.136867,-77.0224193,Barranco,750,37,1,1,4
-12.014744352601006,-77.09124563503043,Callao,310,60,2,1,39
-12.0936983,-76.9925184,San Borja,1550,196,4,4,13
-12.0156846,-77.090559,Callao,309,68,2,1,39
-12.1248451,-77.0370855,Miraflores,3500,240,4,3,15
-12.0957887,-77.0349774,San Isidro,6000,443,7,2,20
-12.0793565,-77.0516804,Jesus Maria,755,95,3,1,15
-12.0667769,-76.9440587,Ate,464,76,2,1,10
-12.0667769,-76.9440587,Ate,348,45,2,1,10
-12.1373855,-77.0223778,Barranco,1300,94,3,2,5
-12.1321037,-77.0187147,Barranco,725,60,2,2,5
-12.1237183,-77.0260402,Miraflores,950,70,2,2,10
-12.096690496602957,-76.92677059776152,La Molina,650,50,2,1,4
-12.1118501,-76.9997622,Surquillo,638,61,2,2,9
-12.0981788,-77.0552299,San Isidro,7000,420,10,8,20
-12.1279138,-77.0260353,Miraflores,957,70,2,2,10
-12.1040345,-77.0314202,Miraflores,867,105,2,3,5
-12.1114454,-77.0345503,Miraflores,2300,200,2,2,5
-11.9606335,-77.0737959,Los Olivos,500,116,3,2,15
-12.0879966,-77.03359710000001,Lince,609,50,1,1,5
-12.1196929,-77.0181125,Miraflores,946,81,3,2,2
-12.1235914,-77.0259787,Miraflores,1783,138,3,3,10
-12.1258432,-77.0237048,Miraflores,1159,90,3,2,10
-12.0796,-77.0280374,Lince,869,100,3,2,2
-12.1245227,-77.0383825,Miraflores,1700,120,2,2,6
-12.05722,-77.11642,Callao,457,95,3,1,10
-12.0678078,-77.067586,Cercado de Lima,435,40,1,1,40
-12.0626033,-77.1280969,Callao,415,64,2,2,11
-12.074294,-76.9583426,La Molina,754,85,2,1,20
-12.0793565,-77.0516804,Jesus Maria,739,95,3,1,20
-12.0252881,-77.101965,Callao,391,75,2,2,12
-12.3277153,-76.8331858,Punta Hermosa,1500,127,4,3,3
-12.1197903,-76.9951338,Santiago de Surco,235,30,1,1,10
-12.1437433,-77.0120742,Santiago de Surco,609,69,3,2,10
-12.111005,-77.035731,Miraflores,1000,126,3,3,40
-12.1246046,-77.0266876,Miraflores,870,115,2,3,3
-12.0853992,-77.0488879,San Isidro,900,52,2,2,9
-12.1352106,-77.0255068,Miraflores,2500,219,3,3,13
-12.1153144,-77.04817,Miraflores,2900,240,3,3,11
-12.1104682,-76.9793358,Santiago de Surco,741,57,2,2,10
-12.0734497,-77.0162899,La Victoria,735,79,2,2,2
-12.1176825,-77.0039095,Surquillo,652,88,2,1,10
-12.0769521,-77.048365,Jesus Maria,1014,76,2,2,7
-12.142521,-77.01462579999999,Santiago de Surco,1550,139,3,3,8
-12.0993423,-77.0612901,Magdalena del Mar,841,65,2,2,5
-12.0973527,-76.9809964,Santiago de Surco,1200,151,3,3,8
-12.0952789,-77.0423689,San Isidro,2850,240,3,3,13
-11.9202696,-77.0611173,Comas,281,75,2,1,2
-12.120875796580016,-77.00680015581966,Surquillo,928,88,2,2,9
-12.1201755,-77.0342454,Miraflores,1350,160,3,3,5
-12.1288008,-77.0267267,Miraflores,971,165,3,3,6
-12.0971281,-77.0332684,San Isidro,841,45,1,1,9
-12.1203012,-77.041282,Miraflores,750,85,1,2,4
-12.127623,-77.0281011,Miraflores,850,80,2,2,4
-12.1246946,-77.0334347,Miraflores,820,75,1,1,2
-12.1131881,-77.038049,Miraflores,1200,115,2,3,5
-12.1297192,-77.0326954,Miraflores,2200,230,3,3,5
-12.0922754,-77.0352289,San Isidro,725,35,1,1,2
-12.1557043,-76.9858281,Santiago de Surco,2800,320,3,3,10
-12.1165227,-77.0460823,Miraflores,492,39,1,1,6
-12.12747,-77.0357059,Miraflores,2200,200,3,2,20
-12.1293959,-77.0298098,Miraflores,870,80,2,2,10
-12.0648646,-76.9372659,Ate,801,95,3,2,18
-12.12747,-77.0357059,Miraflores,2168,200,3,2,18
-12.1276347,-77.0216056,Miraflores,1014,75,2,2,1
-12.135575199999998,-77.0261872,Miraflores,1500,157,3,2,58
-12.1512394,-77.0220144,Barranco,640,60,1,1,5
-11.864056,-77.0490058,Carabayllo,2200,190,3,2,9
-12.0865395,-77.0785877,San Miguel,522,47,1,1,6
-11.957260644687643,-77.07038829999998,Los Olivos,348,100,2,2,1
-12.0940335,-77.0266508,San Isidro,715,46,1,1,9
-12.077717995418942,-77.06463889192447,Pueblo Libre,538,70,3,2,10
-12.0973835,-77.0322344,San Isidro,722,47,1,1,3
-12.1140517,-77.0380089,Miraflores,2000,125,3,2,15
-12.0897265,-77.035128,San Isidro,1014,60,2,2,2
-12.0007518,-77.0781215,San Martin de Porres,377,70,2,1,10
-12.0761112,-77.0806206,San Miguel,630,61,2,2,8
-12.0953178,-77.0423715,San Isidro,2700,240,3,3,13
-12.1231682,-77.0319569,Miraflores,5500,379,3,3,16
-12.093369722554902,-77.0794214048128,San Miguel,720,95,3,2,4
-12.066744,-77.1122386,La Perla,435,49,2,1,15
-12.0922754,-77.0352289,San Isidro,1500,150,3,3,40
-12.1160263,-77.0450901,Miraflores,1014,74,1,2,5
-12.1136519,-77.0395196,Miraflores,1700,220,4,3,15
-12.07252,-77.0515629,Pueblo Libre,714,63,2,2,10
-12.0138527,-77.0417314,Rimac,348,51,2,1,3
-12.0569077,-77.0500164,Cercado de Lima,441,40,1,1,1
-12.1221715,-77.03117189999999,Miraflores,1000,62,2,2,3
-12.1186775,-77.0275226,Miraflores,806,53,1,1,10
-12.0946479,-77.0240633,San Isidro,754,45,1,1,9
-12.1207509,-77.008837,Miraflores,2100,250,3,3,12
-12.1405385,-77.0241077,Barranco,800,55,1,1,12
-12.1373223,-77.0223959,Barranco,714,43,1,1,3
-12.1400947,-77.0220571,Barranco,730,45,1,1,1
-12.1274779,-77.005667,Miraflores,1950,182,3,3,8
-12.1098312,-77.0274636,Miraflores,925,63,2,2,10
-11.9970248,-77.1087839,Callao,272,75,3,1,11
-12.0941904,-77.0465239,San Isidro,1350,114,2,1,7
-11.9681796,-77.0042637,San Juan de Lurigancho,290,75,3,1,2
-12.0927083,-77.0286505,San Isidro,1000,45,1,1,9
-12.3134307,-76.8357696,Punta Hermosa,6500,149,3,4,15
-12.0668228,-77.054118,Brena,652,74,3,2,3
-12.123814516336198,-77.02118418280331,Miraflores,580,35,1,1,10
-12.0971829,-77.032585,San Isidro,650,50,1,1,15
-12.0929502,-77.0270383,San Isidro,750,49,1,1,2
-12.0707996,-77.0556081,Pueblo Libre,406,40,1,1,10
-12.1210605,-77.028626,Miraflores,1450,137,2,2,10
-12.0889531,-77.0141023,La Victoria,550,53,1,1,1
-12.1150462,-77.0446335,Miraflores,957,75,1,1,2
-12.1348446,-76.9761588,Santiago de Surco,2609,150,3,2,10
-12.1184983,-77.031385,Miraflores,950,63,3,2,1
-12.0889531,-77.0141023,La Victoria,870,79,2,2,2
-12.0171139,-77.0388683,Rimac,446,86,3,2,4
-12.0138527,-77.0417314,Rimac,377,55,2,1,3
-12.14128508324462,-77.0253772563446,Barranco,3300,480,3,4,15
-12.1684888998403,-76.99362109541717,Chorrillos,348,50,2,1,15
-12.1565828,-77.023807,Barranco,950,58,1,1,5
-12.1565828,-77.023807,Barranco,1050,60,1,1,5
-12.0802896,-77.0794569,San Miguel,377,55,1,1,5
-12.014522,-77.0422191,Rimac,314,51,2,1,2
-12.0900364,-77.0577696,Jesus Maria,1217,97,3,2,4
-12.114484,-77.045913,Miraflores,1350,115,2,2,5
-12.1221023,-77.0336896,Miraflores,950,151,2,1,39
-12.1395396,-77.02108559999999,Barranco,5500,297,3,1,5
-12.1440068,-77.0186818,Barranco,1150,132,3,2,4
-12.0969854,-77.0320453,San Isidro,749,46,1,1,2
-11.9989767482,-77.1065674531,Callao,201,45,2,1,11
-12.0927617,-77.0276615,San Isidro,850,50,1,1,9
-12.014522,-77.0422191,Rimac,360,51,2,2,4
-12.0618908,-77.0934312,Bellavista,600,69,3,2,5
-12.0900364,-77.0577696,Jesus Maria,750,74,2,2,13
-12.1394891,-77.0231343,Barranco,1100,64,2,2,3
-12.0948068,-77.0374104,San Isidro,3100,238,3,3,15
-12.0086801,-77.0903261,San Martin de Porres,638,139,3,2,1
-12.0948068,-77.0374104,San Isidro,1200,105,2,2,26
-11.9555056,-77.0596902,Comas,319,100,3,2,4
-11.9813633,-77.0418524,Independencia,246,33,1,1,10
-12.1270269,-77.0288519,Miraflores,1339,75,3,2,10
-12.1318394,-77.0052414,Santiago de Surco,1350,146,3,2,12
-12.1491648,-77.0231865,Barranco,4500,312,3,3,22
-12.0758984,-77.0901786,San Miguel,744,83,3,2,8
-12.12747,-77.0357059,Miraflores,4500,370,5,5,6
-12.1301223,-77.0289863,Miraflores,1500,125,3,2,14
-12.0894767,-77.0271142,Lince,750,48,1,1,3
-12.1213356,-77.0422701,Miraflores,3500,225,3,2,18
-12.0883247,-76.9633404,La Molina,3050,263,3,3,11
-12.1459759,-77.0223287,Barranco,1200,131,2,2,5
-12.1184983,-77.031385,Miraflores,1500,160,3,2,5
-12.0504413,-77.1180777,Callao,406,65,3,2,11
-12.1037496,-77.0095284,San Borja,480,50,1,1,30
-12.1219632,-77.0215783,Miraflores,860,55,1,1,10
-12.1003799,-76.9650957,Santiago de Surco,1500,178,3,3,16
-12.1243304,-76.9946022,Santiago de Surco,1200,110,3,2,10
-12.1218373,-77.0203014,Miraflores,771,67,1,2,10
-12.1005308,-77.0622893,Magdalena del Mar,1100,102,2,2,1
-12.0960567,-77.0266917,San Isidro,936,46,1,2,1
-12.0921567,-77.0387526,San Isidro,833,71,1,1,40
-12.0927362,-77.0697284,Magdalena del Mar,776,100,2,2,50
-11.9271539,-77.0564255,Comas,280,50,2,1,6
-12.1072194,-77.0158935,Surquillo,800,71,2,2,9
-12.070674,-76.9026726,La Molina,630,74,3,2,25
-12.0488018,-76.96020510000001,Ate,348,65,2,3,12
-12.1159214,-77.0324274,Miraflores,1100,82,2,1,20
-12.1403573,-77.0261157,Barranco,3300,170,2,2,20
-12.1029535,-77.0560352,San Isidro,1000,108,2,1,30
-12.1274878,-76.9828403,Santiago de Surco,684,47,1,1,10
-12.0560497,-77.0030522,El Agustino,446,89,3,2,8
-12.0919663,-77.0269591,San Isidro,780,45,1,1,9
-12.127623,-77.0281011,Miraflores,1600,120,3,2,6
-12.0919109,-77.0267979,San Isidro,805,65,1,1,1
-12.0797679,-77.0348023,Lince,638,45,1,1,2
-12.0969854,-77.0320453,San Isidro,984,60,2,2,2
-12.076805678079602,-76.95761114387207,La Molina,1980,180,3,2,12
-12.0977882,-77.0305164,San Isidro,900,62,2,2,9
-11.865346,-77.0543916,Carabayllo,252,55,3,1,2
-12.0874316,-77.0885862,San Miguel,261,25,1,1,10
-12.0521163,-77.1142999,Callao,350,75,2,1,15
-12.0960567,-77.0266917,San Isidro,936,60,2,2,1
-12.1225062,-77.0208304,Miraflores,884,60,2,2,10
-12.1297264,-77.0264658,Miraflores,2000,217,2,2,15
-12.0851279,-76.9617709,La Molina,3000,290,3,2,7
-12.1219632,-77.0215783,Miraflores,774,52,1,1,10
-12.1355752,-77.0261872,Miraflores,1500,160,3,2,35
-12.0944084,-77.0498169,San Isidro,1350,130,2,2,7
-12.0842583,-77.0252778,La Victoria,870,80,3,2,5
-12.1247619,-77.0222359,Miraflores,860,49,1,1,10
-12.118869566587424,-77.0439579392868,Miraflores,3500,254,3,3,10
-12.1204475,-77.0335944,Miraflores,928,93,2,2,18
-12.1226966,-77.0400075,Miraflores,2300,198,3,3,22
-12.1290241,-76.9554806,San Juan de Miraflores,870,77,2,1,30
-12.0721744,-77.1135944,La Perla,507,75,2,2,8
-12.091693426429051,-77.07219296983641,Magdalena del Mar,776,100,2,2,50
-12.0322822,-77.0274899,Rimac,1000,110,3,2,73
-11.9826257,-77.0863609,San Martin de Porres,1100,87,2,1,10
-11.9826257,-77.0863609,San Martin de Porres,1100,85,2,1,10
-12.1181372,-77.0428165,Miraflores,1188,84,3,2,10
-12.0969854,-77.0320453,San Isidro,850,46,1,1,3
-12.0969854,-77.0320453,San Isidro,1045,61,2,2,3
-12.0929986,-77.0486209,San Isidro,2500,200,3,2,22
-12.0826465,-77.10393300000001,San Miguel,493,52,2,2,7
-12.0645648,-77.0577933,Cercado de Lima,783,100,4,4,20
-12.1171972,-77.0381756,Miraflores,900,86,1,1,1
-12.091322662276442,-77.06674088570558,Magdalena del Mar,783,75,2,2,4
-12.0826713,-76.9686499,La Molina,2900,240,3,4,4
-12.1804319,-77.0062815,Chorrillos,608,71,3,2,1
-12.016784,-77.0423456,Rimac,358,51,2,1,4
-11.9815099,-77.0787549,San Martin de Porres,458,106,3,2,1
-12.1221725,-77.0238209,Miraflores,892,88,3,2,71
-12.1126291765,-76.9340251147,La Molina,493,62,2,2,10
-12.1124475069242,-77.04544750872401,Miraflores,1780,198,3,3,16
-12.1698221,-76.9734042,San Juan de Miraflores,230,45,1,1,33
-12.0826427,-77.1036331,San Miguel,580,56,2,2,7
-12.1284821,-77.0227253,Miraflores,1000,100,2,2,5
-12.0895718,-77.0827128,San Miguel,580,50,1,1,8
-12.0626076,-77.0976475,Bellavista,700,77,2,3,13
-12.127216258718091,-77.02975140454421,Miraflores,1400,130,2,2,15
-12.1412082,-77.0227819,Barranco,1250,82,2,2,4
-12.0930749,-77.0395233,San Isidro,750,55,1,1,15
-12.1121148,-76.9700682,Santiago de Surco,282,20,0,1,49
-12.0845479,-77.0245351,La Victoria,610,46,2,2,2
-12.1438849,-77.020301,Barranco,2700,150,2,2,4
-12.1364868,-77.0224398,Barranco,725,45,1,1,5
-12.1581641,-77.0238926,Chorrillos,493,28,1,1,10
-12.079536,-77.0361779,Cercado de Lima,590,50,2,2,5
-12.1164078,-77.0304769,Miraflores,744,66,2,2,10
-12.1288461,-77.0270043,Miraflores,1200,104,2,2,15
-12.0732857,-77.030156,Cercado de Lima,656,41,1,1,3
-12.1395168,-77.0238954,Barranco,780,80,2,2,6
-12.0737412,-77.1088082,San Miguel,675,66,3,2,8
-12.1158981,-77.0331271,Miraflores,2100,248,4,3,10
-12.0779496,-77.0525946,Jesus Maria,362,25,1,1,7
-11.9813633,-77.0418524,Independencia,406,110,2,2,15
-12.1179436,-77.0352801,Miraflores,841,65,1,1,12
-12.1303904,-77.0318273,Miraflores,2500,252,3,3,19
-12.1170653,-77.0430658,Miraflores,1060,110,3,2,30
-12.0919109,-77.0267979,San Isidro,841,51,1,1,9
-12.1278822,-77.0289646,Miraflores,1200,104,2,2,10
-12.1164801,-77.0432317,Miraflores,1300,86,3,3,5
-12.0937213,-77.026406,San Isidro,750,45,1,1,9
-12.1063876,-76.974299,Santiago de Surco,1750,178,2,2,10
-12.0950689,-77.026514,San Isidro,725,45,1,1,9
-12.0644113,-76.9579553,Ate,406,40,1,1,3
-12.0900364,-77.0577696,Jesus Maria,850,85,2,2,15
-12.1243779,-77.0356655,Miraflores,1600,145,2,2,15
-12.020068,-76.9834972,San Juan de Lurigancho,348,80,2,2,10
-12.1188617,-77.0342053,Miraflores,950,81,2,2,9
-12.1667829,-76.9955026,Chorrillos,519,74,3,2,6
-12.0919109,-77.0267979,San Isidro,830,55,1,1,1
-12.1186627,-77.0338471,Miraflores,1800,140,4,4,6
-12.0966697,-77.0446434,San Isidro,2000,137,3,2,14
-12.0919109,-77.0267979,San Isidro,805,45,1,1,9
-12.0935453,-77.0593621,Magdalena del Mar,771,60,2,2,8
-12.1078335,-77.0221259,Miraflores,591,37,1,1,10
-12.0140108,-77.0831841,San Martin de Porres,377,93,3,2,10
-12.1098312,-77.0274636,Miraflores,1050,63,2,2,1
-12.1178032,-77.0431288,Miraflores,1060,102,3,3,5
-12.0978464,-77.04429689999999,San Isidro,3000,271,4,2,15
-12.0922795,-77.0255929,San Isidro,1050,65,2,2,9
-12.088266,-77.0697876,Magdalena del Mar,580,71,3,2,18
-12.0745285,-77.0792977,San Miguel,551,45,1,1,8
-12.1270864,-77.0287968,Miraflores,900,61,2,2,10
-12.0896313,-77.0283259,San Isidro,750,50,1,1,5
-12.0918957,-77.030219,San Isidro,850,73,2,2,9
-12.0951977,-77.0345281,San Isidro,638,80,2,1,42
-12.1231682,-77.0319569,Miraflores,2000,150,3,2,8
-12.142422116607014,-77.02520296343766,Barranco,5500,488,4,4,13
-12.1305917,-77.0255098,Miraflores,950,70,1,2,8
-12.0846035,-77.054984,Jesus Maria,900,83,2,2,6
-12.0776812,-77.0949355,San Miguel,580,65,3,2,5
-12.1098312,-77.0274636,Miraflores,1090,62,2,2,1
-12.1187584,-76.9964511,Santiago de Surco,1120,180,3,2,9
-12.1219632,-77.0215783,Miraflores,1011,65,2,2,10
-12.1201738,-77.0347718,Miraflores,690,60,1,1,12
-12.1204624,-77.0154238,Miraflores,1011,65,2,2,10
-12.1191233,-76.9841616,Santiago de Surco,1900,205,3,2,8
-12.090200499999998,-76.955378,La Molina,1300,121,3,3,30
-12.120579658748568,-77.0347117180908,Miraflores,650,65,1,2,9
-12.1201755,-77.0342454,Miraflores,1150,68,2,2,3
-12.1008842,-77.0078392,San Borja,1000,120,4,3,20
-12.0947337,-77.0751307,Magdalena del Mar,620,55,1,1,5
-11.9265985,-77.035676,Comas,319,60,2,1,5
-12.0941334,-77.0393497,San Isidro,2280,260,3,3,45
-12.0639763,-77.0589533,Cercado de Lima,493,70,3,1,8
-12.1143825,-77.0279735,Miraflores,1050,138,2,3,12
-12.1302499,-77.0212,Miraflores,1594,170,3,3,10
-12.0791503,-77.0935083,San Miguel,865,110,4,3,20
-12.1157293,-77.0258343,Miraflores,714,62,2,2,8
-12.0797602,-77.10729,San Miguel,595,75,3,2,9
-12.1258495,-77.0269163,Miraflores,1450,96,3,3,10
-12.1266442,-77.0170088,Miraflores,522,35,1,1,30
-11.9731258,-77.094164,San Martin de Porres,400,112,3,1,20
-11.9598592,-77.0789033,San Martin de Porres,348,50,2,1,10
-12.0764658,-77.0735103,Pueblo Libre,560,54,2,1,20
-12.0966427,-77.0457853,San Isidro,1250,115,3,3,21
-12.0666812,-77.0561388,Cercado de Lima,610,75,3,2,5
-12.1250759,-77.0136816,Miraflores,1500,180,3,4,10
-12.1028326,-77.0266639,San Isidro,800,56,2,2,3
-12.129905,-77.0332944,Miraflores,2000,260,5,4,28
-12.1240962,-77.0313189,Miraflores,670,40,1,1,30
-12.1368436,-77.02213379999999,Barranco,538,45,1,1,10
-12.1222856,-77.03207410000005,Miraflores,950,67,1,1,8
-12.1269388,-77.0242301,Miraflores,850,80,3,2,10
-12.1050964,-77.0208553,Surquillo,725,72,2,2,8
-12.1763681,-77.0146882,Chorrillos,790,150,3,2,19
-12.0978883,-77.0193865,San Isidro,928,60,2,2,9
-12.0610978,-77.0568802,Cercado de Lima,406,70,2,1,30
-12.0758732,-77.0525427,Jesus Maria,522,42,1,1,7
-12.1225062,-77.0208304,Miraflores,986,62,2,2,10
-12.1318556,-77.0194772,Miraflores,650,51,1,1,2
-12.111474,-77.0123273,Surquillo,580,43,1,1,12
-11.9863793,-77.0745533,San Martin de Porres,507,80,3,1,16
-12.1394792,-77.0221394,Barranco,645,43,1,1,3
-12.1121939,-77.0401495,Miraflores,1300,120,2,2,14
-12.1213522,-77.0336978,Miraflores,1035,88,2,2,2
-12.1201453,-77.0370863,Miraflores,1100,90,3,3,9
-12.0647645,-77.0389234,Cercado de Lima,754,85,3,2,5
-12.1242116,-77.0310906,Miraflores,826,56,1,1,10
-12.1131401,-77.02750259999999,Miraflores,800,65,2,2,3
-12.0990152,-77.0066856,San Borja,1023,115,3,2,20
-12.1164286,-77.01542839999999,Miraflores,750,100,3,2,14
-12.1037599,-77.0574827,San Isidro,780,45,1,1,9
-12.1328894,-77.0048741,Santiago de Surco,1200,142,3,2,18
-12.1302499,-77.0212,Miraflores,900,61,2,2,10
-12.0769302,-77.09221,San Miguel,551,50,1,1,1
-12.0884471,-76.9862463,San Borja,783,71,1,1,15
-12.0904264,-76.9863944,San Borja,1500,125,4,3,10
-12.081137,-77.09201600000002,San Miguel,609,58,1,1,5
-12.0947512,-77.0141292,San Isidro,3600,399,4,3,20
-12.0778368,-77.0274504,Cercado de Lima,911,65,3,2,3
-12.1188929,-76.9755903,Santiago de Surco,900,95,3,2,13
-12.0870944,-77.081061,San Miguel,652,77,3,2,6
-12.0977768,-77.0084339,San Borja,1058,90,3,2,4
-12.1668399,-76.9936136,Chorrillos,1600,120,3,2,20
-12.0936734,-77.0693873,Magdalena del Mar,890,83,3,2,8
-12.0949386,-77.0460316,San Isidro,714,47,1,1,25
-12.084268,-77.0648161,Pueblo Libre,565,64,2,2,10
-12.1145505,-76.9976118,Surquillo,744,80,3,2,9
-12.1201755,-77.0342454,Miraflores,750,36,1,1,10
-12.0974182,-77.0393885,San Isidro,2800,223,3,2,19
-12.0912176,-77.0387835,San Isidro,2600,150,2,2,9
-12.1095444,-76.9399889,La Molina,580,60,2,1,22
-12.0799732,-77.0774911,San Miguel,580,71,2,2,13
-12.1237997,-77.0348612,Miraflores,1100,100,3,1,18
-12.0587989,-77.0929601,Bellavista,580,120,3,2,39
-12.1190577,-77.034764,Miraflores,750,70,1,1,6
-12.015472,-77.0842584,San Martin de Porres,290,75,3,2,5
-12.0853026,-77.0970354,San Miguel,665,65,2,2,12
-12.106577,-76.992257,San Borja,1100,97,2,2,5
-12.0920494,-77.0313155,San Isidro,749,46,1,1,9
-12.1219632,-77.0215783,Miraflores,930,60,2,2,10
-12.1394891,-77.0231343,Barranco,696,44,1,1,4
-12.0933856,-76.9827128,Santiago de Surco,570,60,1,1,20
-12.0919109,-77.0267979,San Isidro,1000,60,2,2,9
-12.1405385,-77.0241077,Barranco,750,60,1,2,9
-12.1277001,-77.0332629,Miraflores,400,100,3,2,3
-12.0959211,-77.0493116,San Isidro,3200,243,3,3,11
-12.0870944,-77.081061,San Miguel,560,65,2,1,8
-12.1007577,-77.00508769999999,San Borja,1400,180,4,3,20
-12.0895718,-77.0827128,San Miguel,812,82,3,2,8
-12.1247695,-77.0373416,Miraflores,2200,200,3,4,20
-12.0936396,-77.0299098,San Isidro,743,46,1,1,6
-12.0987686,-77.0522706,San Isidro,3500,450,4,4,32
-12.1255069,-77.0294354,Miraflores,1800,383,5,4,46
-12.1344046,-77.022051,Barranco,850,90,2,2,5
-12.1253816,-77.0239003,Miraflores,1230,130,2,3,50
-12.1060312,-77.0329885,Miraflores,1100,129,2,2,10
-12.0854817,-77.0499318,Jesus Maria,650,43,1,1,6
-12.0046495,-77.0625078,Los Olivos,435,120,3,1,15
-12.1698229,-76.9906499,Chorrillos,638,70,3,2,10
-12.1395684,-77.0238406,Barranco,950,67,2,2,8
-12.1784522,-76.956399,San Juan de Miraflores,838,75,1,1,30
-12.0987686,-77.0522706,San Isidro,3500,455,4,4,30
-12.1301035,-77.0317688,Miraflores,1200,97,2,1,6
-12.054063576464758,-77.10941424232787,Callao,446,108,3,3,9
-12.1201755,-77.0342454,Miraflores,1000,56,1,1,2
-12.0954457,-77.0365496,San Isidro,722,50,1,1,1
-12.165752799999998,-76.9955902,Chorrillos,580,88,3,2,20
-12.1028326,-77.0266639,San Isidro,725,58,2,1,1
-12.1266909,-76.9679039,Santiago de Surco,1050,126,3,3,10
-12.0846767,-77.0420835,Lince,536,60,1,1,29
-12.1244508,-77.0334308,Miraflores,1200,130,2,1,20
-12.0810575,-77.0104525,La Victoria,493,70,2,1,28
-12.0535123,-77.0906775,Bellavista,547,67,3,2,13
-12.1446305,-76.98588629999999,Santiago de Surco,1228,138,4,3,20
-12.1244508,-77.0334308,Miraflores,1400,130,2,2,12
-12.1030923,-77.036456,San Isidro,1160,53,1,1,9
-12.1233982,-77.0355645,Miraflores,1500,84,4,3,20
-12.0903231,-77.0204045,La Victoria,545,52,1,1,2
-12.0905162,-77.0712353,Magdalena del Mar,667,82,3,2,8
-12.1283385,-76.9978297,Santiago de Surco,770,70,2,1,8
-12.1040345,-77.0314202,Miraflores,965,118,3,2,10
-12.0927004,-77.0274487,San Isidro,922,47,1,1,9
-12.1363357,-77.0225231,Barranco,841,55,2,2,5
-12.0293134,-76.9240549,Ate,450,65,2,1,1
-12.0718986,-77.0965564,San Miguel,540,60,1,1,1
-12.0718986,-77.0965564,San Miguel,645,62,3,1,1
-12.1233982,-77.0355645,Miraflores,1900,360,3,2,10
-12.0825956,-77.0922279,San Miguel,580,83,3,2,10
-11.9464745,-77.0873384,San Martin de Porres,317,120,3,2,10
-12.1203469,-76.9753367,Santiago de Surco,1100,70,2,2,1
